STORE_CD|PLU_CD|SCAN_CD1|SCAN_CD2|PLU_NM|BRAND_CD|GPLU_CDNRL_PRC|PRC_EVT_PRC|PRC_EVT_ST_DT|PRC_EVT_ED_DT
780|0729722001996|0729722001996|0729722001996|마틴 레이 소노마 나파 카운티 카베르|100549|52000|0||
780|0733952097025|0733952097025|0733952097025|저스틴 소비뇽 블랑|138392|30000|0||
780|0736040540212|0736040540212|0736040540212|파스쿠아 , 11 미닛 로제|136773|42000|0||
780|0739958024058|0739958024058|0739958024058|03 코폴라 프리젠트 비앙코|108688|11000|0||
780|0739958057001|0739958057001|0739958057001|FC디렉터스컷 카베르네 소비뇽|108688|33000|0||
780|0739958057209|0739958057209|0739958057209|코폴라-디렉터스 컷 피노누아|112885|71000|0||
780|0739958064801|0739958064801|0739958064801|코폴라-다이아몬드 컬렉션 카베르네 소|112885|38000|32000|20241011|20241031
780|0739958079300|0739958079300|0739958079300|코폴라-디렉터스 컷 까베르네 소비뇽|112885|62000|0||
780|0739958194805|0739958194805|0739958194805|프란시스 코폴라 파소로블 카베르네 소|112885|39000|0||
780|0739958974001|0739958974001|0739958974001|코폴라 다이아몬드 블랙라벨 클라렛07|112885|46000|0||
780|0744109512049|0744109512049|0744109512049|바이사이클 데이|138392|10000|0||
780|0744109512810|0744109512810|0744109512810|노벨티 뮤직 파파라치|138392|9000|0||
780|0746751000129|0746751000129|0746751000129|Recess리세스 2020 알바리노|101235|90000|0||
780|0746751000135|0746751000135|0746751000135|Reflect 2017 카베르네 소비뇽|101235|68000|0||
780|0746751000145|0746751000145|0746751000145|Remake 2015 시라|101235|75000|0||
780|0746935298012|0746935298012|0746935298012|스테이터스 쿠오|138392|6500|0||
780|0746935659110|0746935659110|0746935659110|백 투 칼리|138392|9000|0||
780|0746935924942|0746935924942|0746935924942|컬트 아이피에이|138392|6500|0||
780|0747301018517|0747301018517|0747301018517|타운브랜치 스트레이트 버번 750|138392|86000|83000|20241012|20241031
780|0747301022712|0747301022712|0747301022712|타운브랜치 스트레이트 라이 750|138392|110000|100000|20241012|20241031
780|0747301024945|0747301024945|0747301024945|타운브랜치 싱글배럴 리저브 버번 750|138392|135000|125000|20241012|20241031
780|0747301036801|0747301036801|0747301036801|타운브랜치 켄터키 싱글몰트 7년 750|138392|100000|95000|20241012|20241031
780|0747301042222|0747301042222|0747301042222|타운브랜치 싱글배럴 리저브 라이 750|138392|185000|175000|20241012|20241031
780|0747301044271|0747301044271|0747301044271|타운브랜치 트루캐스크 750|138392|115000|105000|20241012|20241031
780|0748284002838|0748284002838|0748284002838|AY)카멜로드 몬테레이 피노누아|100549|37000|0||
780|0751527391408|0751527391408|0751527391408|펜리 이스테이트, 피닉스 카베르네 쇼|138392|29000|0||
780|0751527431517|0751527431517|0751527431517|펜리 이스테이트, 아틀라스 쉬라즈|138392|29000|0||
780|0751527511301|0751527511301|0751527511301|펜리 이스테이트, 스테이닝 카베르네쇼|138392|51000|0||
780|0751527521300|0751527521300|0751527521300|펜리 이스테이트, 톨머 카베르네 쇼비|138392|29000|0||
780|0751527541308|0751527541308|0751527541308|펜리 이스테이트, 제네비브 샤도네이|138392|29000|0||
780|0751527551406|0751527551406|0751527551406|펜리 이스테이트, 하이랜드 쉬라즈|138392|32000|0||
780|0751527661808|0751527661808|0751527661808|펜리 이스테이트, 프란시스 카베르네|138392|32000|0||
780|0751527731914|0751527731914|0751527731914|펜리 이스테이트 프란시스 카베르네 프|138392|32000|0||
780|0753604062188|0753604062188|0753604062188|오퍼스원 2018|138392|690000|0||
780|0088004016890|0088004016890|0088004016890|카파리 리쿼 드 카페|138392|25000|0||
780|0088004019761|0088004019761|0088004019761|휘틀리 / 보드카|138392|55000|0||
780|0088004020842|0088004020842|0088004020842|벤치마크 NO8 / 버번|138392|40000|0||
780|0088004021344|0088004021344|0088004021344|이글레어 10년|138392|130000|0||
780|0088004021726|0088004021726|0088004021726|타카 보드카 / 파인애플|138392|36000|0||
780|0088004023492|0088004023492|0088004023492|파이어볼 시나몬(700ml/병)|138392|26000|0||
780|0088004023508|0088004023508|0088004023508|파이어볼 시나몬(500ml/병)|138392|27320|0||
780|0088004023621|0088004023621|0088004023621|타카 보드카 / 애플|138392|36000|0||
780|0088004026653|0088004026653|0088004026653|서던 컴포트 오리지널 750서던 컴포트|138392|36000|0||
780|0088004031077|0088004031077|0088004031077|로스 베치노스 델 깜포 에스파딘|138392|134000|0||
780|0088004034238|0088004034238|0088004034238|정 앤 울프 트리니다드|138392|134000|0||
780|0088004034245|0088004034245|0088004034245|정 앤 울프 가이아나|138392|134000|0||
780|0088004034252|0088004034252|0088004034252|정 앤 울프 바베이도스|138392|142000|0||
780|0088004034450|0088004034450|0088004034450|미스터보스턴 아이리쉬위스키|138392|24000|0||
780|0088004035648|0088004035648|0088004035648|미스터보스턴 스카치위스키|138392|24000|0||
780|0088004035655|0088004035655|0088004035655|미스터보스턴 버번위스키|138392|11000|0||
780|0088004035662|0088004035662|0088004035662|로스 베치노스 델 깜포 토발라|138392|189000|0||
780|0088004035679|0088004035679|0088004035679|로스 베치노스 델 깜포 앙상블 No1|138392|142000|0||
780|0088004038533|0088004038533|0088004038533|미스터보스턴 까시스 1000ml|138392|15000|0||
780|0088004039073|0088004039073|0088004039073|미스터보스턴 진|138392|8000|0||
780|0088004139940|0088004139940|0088004139940|사즈락 라이 6년|138392|100000|0||
780|0088004144739|0088004144739|0088004144739|파이어볼 시나몬 위스키|138392|12000|0||
780|0088004190187|0088004190187|0088004190187|페이셔드 비터 미니어처 148ml|138392|40000|0||
780|0088352110929|0088352110929|0088352110929|에즈라 브룩스 버번 위스키|136760|56000|0||
780|0088352113920|0088352113920|0088352113920|데이비드니콜슨 1843|138392|110000|0||
780|0088352117942|0088352117942|0088352117942|레벨 스트레이트 버번|138392|53000|0||
780|0088352130361|0088352130361|0088352130361|레벨 스트레이트 라이|138392|53000|0||
780|0088352130798|0088352130798|0088352130798|옐로우스톤 셀렉트 버번 위스키|136770|140000|0||
780|0088352131177|0088352131177|0088352131177|데이비드니콜슨 리저브|138392|120000|0||
780|0088352131238|0088352131238|0088352131238|*레벨 싱글배럴 버번 10년|138392|215000|0||
780|0088352131603|0088352131603|0088352131603|에즈라 브룩스 스트레이트 라이 위스키|136760|62000|0||
780|0088352131702|0088352131702|0088352131702|마이너 케이스 스트레이트 라이 위스키|136770|131000|0||
780|0088352133362|0088352133362|0088352133362|올드에즈라 7년|136770|135000|0||
780|0088352133942|0088352133942|0088352133942|레벨 스트레이트 버번 100 Proof|138392|56000|0||
780|0088352134291|0088352134291|0088352134291|데이비스카운티 버번|138392|145000|0||
780|0088352134796|0088352134796|0088352134796|데이비스카운티 카베르네쇼비뇽 캐스크|138392|150000|0||
780|0088352134802|0088352134802|0088352134802|데이비스카운티 프렌치오크캐스크피니|138392|150000|0||
780|0088352135427|0088352135427|0088352135427|에즈라 브룩스 99 프루프|136770|81000|0||
780|0088352139135|0088352139135|0088352139135|블러드오쏘 팩트 8|136770|600000|0||
780|0088474009958|0088474009958|0088474009958|닥터 슈미트 피노누아|124936|22000|0||
780|0088474022407|0088474022407|0088474022407|릴렉스 리슬링0g|136794|20000|0||
780|0088534001373|0088534001373|0088534001373|세인트 프란시스 피노 누아|138392|57000|0||
780|0088534001434|0088534001434|0088534001434|세인트 프란시스 올드 바인진판델|138392|52000|0||
780|0088544019054|0088544019054|0088544019054|서던 컴포트 오리지널 750|138392|36000|0||
780|0088586000171|0088586000171|0088586000171|콜 솔라레750㎖|101235|230000|0||
780|0088586000188|0088586000188|0088586000188|도멘 생 미셸 로제750㎖|101235|30000|0||
780|0088586000201|0088586000201|0088586000201|에로이카 리슬링750㎖|101235|59000|0||
780|0088586000256|0088586000256|0088586000256|노스스타 컬럼비아밸리 메를로0g|101235|68000|0||
780|0088586000607|0088586000607|0088586000607|에로이카 싱글 베리 셀렉트 리슬링 375|101235|510000|0||
780|0088586000751|0088586000751|0088586000751|컬럼비아 밸리 시라750㎖|101235|28000|0||
780|0088586001864|0088586001864|0088586001864|인디언 웰스 카베르네 소비뇽750㎖|101235|48000|0||
780|0088586005343|0088586005343|0088586005343|세븐 폴스 카베르네 소비뇽|101235|27000|0||
780|0088586005350|0088586005350|0088586005350|세븐 폴스 샤르도네|101235|22000|0||
780|0088586005367|0088586005367|0088586005367|세븐 폴스 메를로|101235|28000|0||
780|0088586005824|0088586005824|0088586005824|노스스타 왈라왈라밸리 레드블랜드750|101235|75000|0||
780|0088586006937|0088586006937|0088586006937|테네트 GSM750㎖|101235|103000|0||
780|0088586007200|0088586007200|0088586007200|모토 진판델 750ML(12본)(미국)|138392|14000|0||
780|0088586007859|0088586007859|0088586007859|인트린직 카베르네 소비뇽|138392|42000|0||
780|0088586009372|0088586009372|0088586009372|샤토 생 미셸 레드 마운틴 카베르네 소|101235|70000|0||
780|0088586009921|0088586009921|0088586009921|16 컨버트|101235|41000|0||
780|0088586012532|0088586012532|0088586012532|14핸즈 유니콘 로제 버블스|100549|28000|0||
780|0088586600241|0088586600241|0088586600241|도멩 셍 미쉘 꿰베 브룻 750ML(미)|101235|31000|0||
780|0088586601835|0088586601835|0088586601835|샤또 생 미쉘 콜럼비아 밸리 카버네 소|101235|33000|0||
780|0088586602832|0088586602832|0088586602832|샤또 생 미쉘 콜럼비아 밸리 멀롯99 7|101235|40000|0||
780|0088586603846|0088586603846|0088586603846|샤또 생 미쉘 콜럼비아 밸리 샤도네이|101235|30000|0||
780|0088586607912|0088586607912|0088586607912|인디언 웰스 메를로750㎖|101235|48000|0||
780|0088586621840|0088586621840|0088586621840|컬럼비아 밸리 리슬링750㎖|101235|25000|22000|20241001|20241031
780|0088586641862|0088586641862|0088586641862|샤토 생 미셸 콜드 크릭 샤르도네|101235|60000|0||
780|0088586659935|0088586659935|0088586659935|인디언 웰스 샤르도네750㎖|101235|48000|0||
780|0088586686856|0088586686856|0088586686856|샤또 생 미쉘 콜드 크릭 카버네 소비뇽|101235|70000|0||
780|0088692840166|0088692840166|0088692840166|스털링 나파밸리 까베르네 소비뇽|130219|78000|0||
780|0088692840210|0088692840210|0088692840210|스털링 나파밸리 메를로0g|137457|75000|62000|20241011|20241031
780|0088692862106|0088692862106|0088692862106|스털링 빈트너스 콜렉션 피노누아|130219|33000|0||
780|0089000012251|0089000012251|0089000012251|미스터 보스턴 보드카|138392|6000|0||
780|0089000012831|0089000012831|0089000012831|미스터보스턴 슬로우진|138392|15000|0||
780|0089000012923|0089000012923|0089000012923|미스터보스턴 럼|138392|13000|0||
780|0089000015733|0089000015733|0089000015733|미스터보스턴 캐네디언위스키|138392|24000|0||
780|0089000018666|0089000018666|0089000018666|미스터보스턴 진|138392|8000|0||
780|0089000018710|0089000018710|0089000018710|미스터보스턴 트리플섹|138392|15000|0||
780|0089000018925|0089000018925|0089000018925|미스터보스턴 크림드바나나|138392|15000|0||
780|0089000019045|0089000019045|0089000019045|미스터보스턴 멜론|138392|15000|0||
780|0089000019076|0089000019076|0089000019076|미스터보스턴 아마레토|138392|15000|0||
780|0089000019588|0089000019588|0089000019588|미스터보스턴 블루큐라소|138392|15000|0||
780|0089000512430|0089000512430|0089000512430|미스터보스턴 피치|138392|15000|0||
780|0089000524334|0089000524334|0089000524334|미스터보스턴 피치|138392|15000|0||
780|0089000612475|0089000612475|0089000612475|론코리나 151|138392|24000|0||
780|0089419264913|0089419264913|0089419264913|킹스 오브 프로히비션 카베르네 소비뇽|136136|39000|0||
780|0089636444075|0089636444075|0089636444075|엔젤스 잉크 피노누아|100550|82000|0||
780|0089744765475|0089744765475|0089744765475|리유니트 람브루스코(187ml/병)|138392|4000|0||
780|0089744765482|0089744765482|0089744765482|리유니트 람브루스코|138392|11000|0||
780|0089744765611|0089744765611|0089744765611|리유니트 비앙코|138392|15000|0||
780|0089744765642|0089744765642|0089744765642|리유니트 모스카토(187ml/병)|138392|4000|0||
780|0089744765659|0089744765659|0089744765659|리유니트 모스카토 트레비아노|138392|11000|0||
780|0089744765703|0089744765703|0089744765703|리유니트 람브루스코 로제 미니|138392|4000|0||
780|0089744765840|0089744765840|0089744765840|리유니트 피치 모스카토(187ml/병)|138392|4000|0||
780|0089744765857|0089744765857|0089744765857|리유니트 피치 모스카토|138392|11000|0||
780|0089744765918|0089744765918|0089744765918|리유니트 상그리아(187ml/병)|138392|7000|0||
780|0089744765932|0089744765932|0089744765932|리유니트 샹그리아|138392|10000|0||
780|0089819001705|0089819001705|0089819001705|베린저 파운더스 카베르네 소비뇽|101235|27000|0||
780|0089819001712|0089819001712|0089819001712|베린저 메인앤바인 샤르도네|101235|19000|0||
780|0089819001972|0089819001972|0089819001972|베린저 파운더스 피노누아|101235|27000|0||
780|0089819003358|0089819003358|0089819003358|베린저 프라이빗 리저브 샤르도네|101235|110000|0||
780|0089819003471|0089819003471|0089819003471|베린저 나이트 밸리 카베르네 소비뇽|101235|90000|0||
780|0089819006038|0089819006038|0089819006038|베린저 파운더스 소비뇽 블랑|101235|24000|0||
780|0089819006526|0089819006526|0089819006526|베린저 메인앤바인 화이트 진판델|101235|19000|0||
780|0089819008728|0089819008728|0089819008728|베린저 파운더스 메를로|101235|27000|0||
780|0089819012824|0089819012824|0089819012824|베린저 메인앤바인 레드 크러쉬|101235|15000|0||
780|0089819013203|0089819013203|0089819013203|베린저 파운더스 진판델|101235|24000|0||
780|0089819013241|0089819013241|0089819013241|베린저 프라이빗 리저브 카베르네 소비|101235|400000|0||
780|0089819028504|0089819028504|0089819028504|베린저 파운더스 샤르도네|101235|27000|0||
780|0089819056583|0089819056583|0089819056583|소노마 최초 Wine Spectator 1위|112885|600000|0||
780|0089819068227|0089819068227|0089819068227|베린저 메인앤바인 카베르네 소비뇽|101235|19000|0||
780|0089819068241|0089819068241|0089819068241|베린저 메인앤바인 메를로|101235|19000|0||
780|0754590367608|0754590367608|0754590367608|딩글 싱글몰트 배치5|138392|173000|0||
780|0755918047257|0755918047257|0755918047257|런치 비어 페일에일|138392|19000|0||
780|0761180000074|0761180000074|0761180000074|아발론레트로레드블렌드|100549|14900|0||
